content,publication_datetime,url,id
"Leading breast oncology experts to provide insight and guidance for clinical studies, market readiness, and pipeline development for cancer detection and treatment platform

CALGARY, AB , Feb. 11, 2025 /CNW/ – Syantra, Inc., a precision biotechnology company revolutionizing cancer detection and treatment, proudly announces Dr. Edith A. Perez as chair and Dr. Maria Theodoulou and Dr. Adetunji Toriola as members of the Scientific Advisory Board (SAB).

The board will work with Syantra leadership and advise on clinical testing and early commercialization of Onco-ID™ Breast, a blood test for early detection of breast cancer, as well as R&D and corporate strategy.

“We are very excited to have this incredible group of cancer luminaries join the SAB. Their expertise and experience link in well to our strategic initiatives and complement our team. We look forward to working together to advance our technologies and introduce the world to the test and the platform it was built on, Onco-ID™ ,” said CEO Rob Lozuk .

Onco-ID™ is Syantra’s patent-pending platform that helps the company take a new approach to early cancer detection. “Unlike most liquid biopsies on the market, which look for cancer in the bloodstream, Onco-ID™ leans into the body’s own immune system, identifying biomarkers that indicate the presence of early stage cancer. We believe this is an entirely new approach with extraordinary potential,” said Lozuk.

Edith A. Perez , M.D., Chair, SAB . An internationally recognized clinical translational oncologist, Dr. Perez holds the distinction of Professor Emeritus at Mayo Clinic with a career that has spanned academic and industry leadership in medical affairs, drug development, clinical operations, regulatory and medical affairs, pharmacovigilance, and biometrics. Dr. Perez served as Chief Medical Officer at Bolt Biotherapeutics (2020-2024), where she directed the development of a novel immuno-oncology pipeline. As a core member of the company’s C-suite, Dr. Perez played a pivotal role in securing the company’s successful IPO in 2021. Prior to joining Bolt Biotherapeutics, Dr. Perez was Vice President of the BioOncology Medical Unit at Genentech from 2015 to 2018. At Genentech, she led a team of 150 healthcare professionals, spearheaded numerous clinical trials and scientific collaborations, and directly contributed to the successful launches of life-changing oncology therapeutics. During Dr. Perez’s 20-year academic and clinical tenure at the Mayo Clinic, she made deep contributions to the treatment of breast cancer and the advancement of translational biomarkers in collaboration and with funding from the National Cancer Institute (NCI), the NIH, as well as leading Foundations such as the Breast Cancer Research Foundation. She has authored or co-authored over 700 peer-reviewed manuscripts and abstracts, was granted an endowed professorship, and served as Deputy Director at Large for the Mayo Clinic Cancer Center.

Maria Theodoulou , M.D. Recognized internationally for her impact on breast cancer care and the community, Dr. Theodoulou is a clinical oncologist and Program Director Breast Medicine with New York Oncology Hematology (NYOH). Prior to joining NYOH, Dr. Theodoulou was an attending physician at Memorial Sloan Kettering Cancer Center, and a Professor of Medicine at the Joan and Sanford Weill Medical College of Cornell University . Her awards and honors include the Hally Yaccino Steiner Award- Susan G. Komen for the Cure, Greater New York City , Outstanding Physician Award- Sass Foundation for Medical Research, Clinical Excellence & Community Advocacy in Breast Cancer- Brook Air Force Base, San Antonio, TX , and the AXIOS Award from American Hellenic Educational Progressive Association’s Cancer Foundation.

Adetunji Toriola , M.D., PhD. Dr. Toriola is internationally recognized for his research on the molecular basis of breast cancer. He is Professor of Surgery at Washington University School of Medicine and has a multidisciplinary background in medicine (MD), public health (MPH), anesthesia (DA), and epidemiology (PhD). He is a William H. Danforth Washington University Physician-Scientist Scholar and co-leads the Cancer Prevention and Control Program at Siteman Cancer Centre. Dr.Toriola was recognized with the 2022 American Association for Cancer Research (AACR) Outstanding Investigator Award for Breast Cancer Research. He also serves on several national scientific committees and leading cancer journal editorial boards.

“We are thrilled by the caliber of talent and experience currently on our Scientific Advisory Board and we look forward to adding more members who understand this unique sector of healthcare, and who are as passionate as the rest of us at Syantra about changing the present and future of cancer detection and treatment,” said Lozuk.

Founded by a Calgary -based team of innovators in biomedical engineering and medicine and supported by world-leading clinicians, Syantra Inc. is a privately held, precision biotechnology company pioneering a platform to change the way cancer is detected and treated. For more information, visit https://www.syantra.com , or contact rob.lozuk@syantra.com .",2025-02-11T12:24:21+00:00,https://weeklyvoice.com/syantra-inc-announces-chair-of-scientific-advisory-board-and-new-members/,594ce987450a4b8cb865410dd54cd4e8
"MONTREAL , Feb. 11, 2025 /CNW/ – JRTech Solutions has confirmed that the ” Well Made Here” logo can systematically be integrated into electronic shelf labels (ESL) for products duly accredited by this non-profit organization.

JRTech Solutions Inc. is Canada’s leading provider of ESLs and the world’s largest distributor of Pricer electronic labels, with installations in over 700 hardware stores and home improvement centers since 2008.

” Well Made Here / Bien fait ici ” was established under Canadian law on October 31, 2018 , through the initiative of about a hundred manufacturers, their sales networks, and several associations in the renovation and construction sector. Its mission is to promote the manufacturing and sale of hardware and construction materials that comply with building codes and standards, with at least 51% of production costs originating from Canadian factories. Currently, over 13,000 SKUs are accredited from more than 150 factories across all regions of the country.

Diego Mazzone , President and CEO of JRTech Solutions, explained the reasoning behind this initiative: “Consumers are more eager than ever to know the origin of the products they buy. With the logo easily integrated into our electronic labels, we can streamline the distribution of this information without requiring additional efforts from manufacturers or retailers.”

Richard Darveau , President and CEO of the ” Well Made Here / Bien fait ici” organization, emphasized the dual focus of the program he founded: “Certainly, the ‘Made Here’ aspect is crucial at a time when everyone wants to support local manufacturers. However, the ‘Well Made’ dimension of our label is just as important in countering low-quality products that flood the market with their low prices, potentially threatening the comfort and safety of homeowners and even the value of their properties.”

The implementation of this new partnership will span several weeks. Manufacturers will first need to provide universal product codes (barcodes) for all their products in a single file managed by ” Well Made Here.” The integration will then proceed with the consent of participating retail banners and buying groups.

It is worth noting that Canada designs and manufactures nearly all the hardware, materials, accessories, and technologies required for home construction or renovation. However, on average, only about 33% of the products on the shelves of hardware stores and home improvement centers are Canadian-made, with the remainder being primarily American, Asian, and, to a lesser extent, European products.

About Bien fait ici / Well Made Here

Bien fait ici / Well Made Here is a federally chartered non-profit organization collectively founded in October 2018 by several banners and professional associations. Bien fait ici / Well Made Here’s commitment is to ensure quality housing, from the cellar to the attic, with a raison d’être to encourage the purchase of quality building materials and other items manufactured in Canada and intended for the residential market. Bien fait ici / Well Made Here’s vision for the first few years is to strengthen the value chain between manufacturers, banners, and their network of hardware stores and home improvement centres to better serve consumers and building contractors. For further information: https://www.ici-here.ca/about/

JRTech Solutions Inc. is the leading Canadian Electronic Shelf Label (ESL) provider and the largest worldwide distributor of Pricer ESLs, involved in over 1,500 store installations since 2008. JRTech Solutions is the exclusive Canadian provider of AI-powered inventory scanning robotics powered by Brain Corp for automated inventory management. For further information: www.jrtechsolutions.ca",2025-02-11T12:24:21+00:00,https://weeklyvoice.com/the-well-made-here-logo-integrated-into-electronic-labels-in-hardware-stores/,b50efad3e2e445dab31c941ce3b1aca6
"IND vs ENG 3rd ODI: England opener Ben Duckett doesn't care if they lose the ongoing three-match ODI series to India by 3-0 and just want to lift the 2025 Champions Trophy title. During an interaction with the Guardian ahead of the third and the last match, Duckett reckoned that the ODI series against India was just a preparation setup for them ahead of the upcoming mega-event, and it's the ICC title that they have set their eyes on.

The Jos Buttler-led side were seen struggling during their tour to India this time. They first lost the five-match T20I series by 4-1 and have also lost the ODI series as well. They have had a hard time posting mammoth targets, which their bowlers could have easily defended.

Even though they are struggling, Duckett is hopeful that they will be able to win in the mega event.

Also Read: 'Brothers Have Reunited Again...': KKR's Vaibhav Arora Shares Heartwarming Message For Harshit Rana Ahead Of Upcoming Season

“We have come here for one thing, and that is to win the Champions Trophy. We still believe we can do that. Certain players are finding their feet and a bit of form. This is a massive series, but the Champions Trophy is the big competition. If we lose 3-0 to India, I don’t care as long as we beat them in the final in the Champions Trophy. No one will probably look back on this series if we go and do the business in that competition,” he said.

Kevin Pietersen also criticized Ducett for his lack of responsibility while batting in this format. Pietersen opined that the batters shouldn't feel satisfied after scoring just 50-60 odd runs in the 60-over format and then feel that they have done their job.

Duckett replied to Pietersen's criticism and admitted that he wasn't happy scoring 60 runs but had to take risks of playing against favorable match-ups in a game. He also revealed that their head coach would get mad for smacking the opponent bowlers towards the short boundary.

“You could knock it around for 15 overs and get myself a score,” Duckett said. “But it felt like he was the man I was going to take down to the short boundary. It didn’t come off. That’s what [McCullum] wants us to do. If I am facing a left-arm spinner, it’s not to knock it around and try and selfishly get myself a score. It’s trying to put him under pressure. If that goes for six, who knows? Me and [Root] bat longer, and we get 350 or something. Baz will never have a go at me for trying to hit a left-arm spinner for six over midwicket with a shot I play time and time again. As long as we are sticking to the options we practice, sticking to our strengths, there will be no complaints inside that dressing room,” he concluded.

The Jos Buttler-led side has been struggling since the last two ICC tournaments. They looked out of form during the 2023 ODI World Cup and also failed to defend their title at the 2024 T20 World Cup. They will aim to work on their weaknesses and the third and the last ODI against India, which will be held on Wednesday in Ahemadabad.",2025-02-11T12:20:00+00:00,https://english.jagran.com/cricket/india-national-cricket-team-vs-england-cricket-team-ben-duckett-comments-champions-trophy-10218037,cf501fe9598044478005e056727bda20
"The University of Alabama System held its 2025 Montgomery Drive-In last week. The event drew more than 80 members of the Chamber of Commerce of West Alabama and also local business leaders. The annual gathering is one of the chamber’s most popular public policy and advocacy initiatives.

According to chamber leadership, the trip promoted the organization’s legislative agenda and provided an opportunity for participants to meet with key leaders in state government while networking with other community leaders.

“It is important for us to understand the priorities of the legislature and advocate on behalf of our community through the legislative process,” said Chamber President and CEO Kyle South, a former representative of House District 16 in the Alabama House of Representatives. “Having a strong presence in Montgomery ensures that our collective voices are heard. We have great relationships with our delegation and look forward to working together for the betterment of all of West Alabama.”

Students from Anchor Tuscaloosa, a new talent retention initiative powered by Fuel Alabama, also attended the first day of the trip. In partnership with Visit Tuscaloosa, the Tuscaloosa County Economic Development Authority, and the Chamber of Commerce of West Alabama, this program gives students from the University of Alabama, Stillman College, and Shelton State Community College opportunities to grow personally and professionally while exploring life in Tuscaloosa beyond college.

On day one, attendees first traveled to the Alabama State Capitol to hear from State Finance Director Bill Poole about the state budget and the Ivey administration’s priorities. Following Poole’s presentation, the delegation met with members of West Alabama’s legislative delegation, including Sen. Gerald Allen, Sen. Bobby Singleton, Rep. Cynthia Almond, Rep. Bryan Brinyark, Rep. Chris England, Rep. Bill Lamb, Rep. A.J. McCambell, and Rep. Curtis Travis. Attendees also received a criminal justice update from Alabama Attorney General Steve Marshall and Alabama Bureau of Pardons and Paroles Director Cam Ward. After the session with the legislative delegation, participants attended the annual legislative reception hosted by the Business Council of Alabama, where they had the opportunity to network with elected and appointed officials from across the state.

Day two of the Montgomery Drive-In began with a session featuring Alabama Legislative Services Agency Director Othni Lathram, followed by workforce updates from Secretary of Commerce Ellen McNair and Secretary of Workforce Greg Reed. In the afternoon, the group observed the Alabama Legislature in session from the House and Senate galleries at the Alabama State House. The trip concluded with a luncheon at the RSA Plaza, where Alabama Superintendent of Education Dr. Eric Mackey provided an update on education.",2025-02-11T12:00:04+00:00,https://yellowhammernews.com/montgomery-drive-in-brings-chamber-members-to-capitol/,69c7e70e68a1401c8535de981740db27
"STARDOM finally uploaded this show to their streaming service about a week after it initially aired. Good crowd on hand for this one.

Azusa Inaba, Momo Watanabe, Rina and Thekla vs. HANAKO, Maika, Mina Shirakawa and Waka Tsukiyama

Is it just me or are there way more lights at this show? It seems like the entrances have more light show vibes to them and I dig it. So the main idea behind this match was to continue the Thekla/Maika story. It seems like Maika continues to take it easy on her former stablemate and that was the opening the HATE members needed to capitalize. Otherwise, this was your standard multi-woman tag with Momo and Mina kind of going at it while Rina and Azusa went after the New Blood Tag Champions. Some solid back and forth all around until we got down to Thekla and Maika. Maika overpowered her and had the upper hand but help from other HATE members changed that. Eventually, a shot from Momo’s bat led to Thekla’s finisher on Maika to end this at 12:20. A good little opener to the show. [**½]

Hina and Lady C vs. Mei Seira and Rian

Mei and Rian isn’t a team I think I’ve seen before but the duo of Hina and Lady C was part of the Goddesses of Stardom Tag League. There isn’t much to say about this one. Rian handled most of the action for her team, giving her something of a showcase while Mei mostly got a night off. They played this as Rian trying to navigate dealing with Lady C’s impressive size. I do think Lady C has improved a fair bit over the past year or so. As noted though, there was a lot of Rian in this which was good for her development but it doesn’t make for the most interesting of matches. She and Hina had the closing stretch to themselves, with Hina winning after hitting what looked like a fisherman’s Jackhammer at 10:06. [**¼]

I’ve enjoyed this little rivalry. Sure it’s mostly low stakes but it’s good fun and gives us a singles match on the undercard. Ranna nearly got sucked into the Koguma taunt to start, only to stop when she saw the disappointed look on Syuri’s face at ringside. The personalities of the two women in this is what made it work. Koguma is a fun, lovable goofball while Ranna is very stoic. Ranna may have to grow out of that over time but for now, putting her in there with someone so animated allows her to play the straight opposite like in a buddy cop movie. The entire match was based around comedy but in a good way. The action itself was good enough to carry the rest of the bout and I appreciated that Ranna came close a handful of times. I bit hard on a flash pin attempt down the stretch just before I then bit on Koguma winning via submission only for Ranna to get to the ropes. Koguma regrouped and won with a top rope splash in 11:16, capping a very fun match. [***¼]

Aya Sakura, Sayaka Kurara and Yuna Mizumori vs. Fukigen Death, Natsuko Tora and Ruaka

The Cosmic Angels trio made sure to jump the HATE girls. I always like it when babyface teams do that to stables like HATE and the House of Torture. They come across as smart rather than just a bunch of generic faces. Anyway, aside from the start of this and the spot where Sayaka got heat for interrupting Fukigen’s signature spots, nothing of note really happened. In the end, Fukigen rolled up Yuna to steal this in 7:41. Yeah, I didn’t write much because it’s the same thing we’ve seen a ton and wasn’t as fun/good as the HATE opener. Lame that this Cosmic Angels trio lost here after just putting up a hell of a fight for the Artist of Stardom Titles a few weeks ago. [**]

Hanan, Hazuki, Mayu Iwatani and Momo Kohgo vs. Kiyoka Kotatsu, Saki Kashima, Syuri and Tomoka Inaba

With just three matches left, this show needs a boost. Right now it feels like New Japan in that 85% of the card is kind of just there before you get two big matches at the end. That said, there’s potential here. The God’s Eye group is good and STARS is like prime LIJ in that even in unimportant matches, you can count on them to deliver. There was fun to be had early on with STARS taking turns chopping Kiyoka and Mayu doing a pose down and everything as a tribute to Saya Iida, who is on the shelf with an injury. God’s Eye had their own brand of antics, including a fun little spot where Tomoka slammed Momo onto the other members of STARS. Simple, yet effective stuff here. From there, it was quality back and forth with some focus on Syuri late. She and Mayu have had some notable interactions lately. I could see them running that back soon. In fact, it was Syuri who won with the Stretch Muffler on Momo at 11:51. That was a lot of fun. [***¼]

Post-match, the returning Konami jumped Syuri from behind. The rest of HATE joined her in on the beating. The Syuri/Konami feud has been very bad and needs to finally deliver in the ring to make it all worth it.

Artist of Stardom Championship: Natsupoi, Tam Nakano, and Saori Anou [c] vs. AZM, Miyu Amasaki, and Starlight Kid

Oh, this is loaded. There was high-octane action right from the opening bell and it almost never slowed down. There was so much to like here. Miyu Amasaki, as the least experienced, had a lot to prove but never backed down from Tam or Saori. Starlight Kid wrestled with a level of confidence fitting for someone on the run she’s on. Natsupoi reignited their end of 2024 feud with some hard-hitting exchanges in the middle of this. AZM reminded everyone that even though she hasn’t won anything major since dropping the High Speed Title, she’s still one of the best wrestlers in the company. The Cosmic Angels trio works so smoothly together, which makes sense since Natsupoi is in a damn good tag team with both partners. Meanwhile, AZM and SLK as partners feels right after their history. The spot where the champs hit a trio of Germans at the same time was dope but the challengers rallied and busted out some trios offense. We got a prolonged AZM/Saori back and forth that was excellent. I am all for AZM having a 2025 similar to Starlight Kid’s 2024. That led to the huge finish, with AZM beating Saori with the Azumi Sushi at the 18:12 mark. One of the best matches of the young year as everyone just went out there and put on a show. Tons of action, great bits of intertwining stories being told, and a welcome title change. This is the STARDOM I love. [****½]

World of Stardom Championship: Saya Kamitani [c] vs. Suzu Suzuki

The first title defense for Saya Kamitani and it’s against a former Grand Prix winner. Where the previous match started with a bang and didn’t slow down, this was worked at a more methodical pace. They were slugging it out to open rather than moving quickly from spot to spot. I love balance like that on a card. Saya then annoyed Suzu by continuing to bail outside and then hit a dive onto her, outsmarting the challenger. I liked that when Saya sat on a chair inside to taunt, Suzu responded by sitting in a chair outside and flipping her off. Big matches need personalities, not just people doing moves. Various HATE members gave Suzu the boot from the chair, which put Saya in the driver’s seat. Suzu didn’t stay down for long, continuing to level Saya with some vicious shots. This was one of those matches where it felt like the two participants genuinely didn’t like each other. Saya also was a hit with her heel persona, even going as far as to embarrass Suzu by pouring water over her head. Her underhanded tactics did well whenever she got into trouble trading blows with Suzu. They were going all in on big spots like the avalanche German Suplex. Suzu looked to capitalize on that with more suplexes but Saya kicked out. The final few minutes had some stellar exchanges from counters to straight-up strikes to each hitting a Poison Rana. In the end, Saya retained with the Star Crusher in 18:23. A fantastic main event that lacked a bit of drama since I couldn’t imagine Saya already losing. Still, this was filled with some great stuff and I’m intrigued by Suzu. She keeps losing these big matches (not as many as Hazuki) and is now the only member of her stable without a title. [****¼]

Post-match, after Saya talked some smack to Suzu, Tam Nakano came out. It seems like the Tam/Saya is happening at the next major show.",2025-02-11T12:00:08+00:00,https://411mania.com/wrestling/pantojas-stardom-supreme-fight-2025-review/,12d09a2c47b84f2f839bce04c52df53b
"The ICC Champions Trophy 2025 is going to start from February 19. After eight years, this prestigious tournament is going to return under the hosting of Pakistan. A total of 8 teams will be seen fighting for the title in this big tournament. The big match will be played between India and Pakistan on February 23.

The Indian team is considered to be a strong contender for this 50 over format tournament. Before this, let us know what is the position of all the 8 teams participating in the Champions Trophy 2025 in the ICC ODI rankings? Who is the number-1 ODI team?

The Indian team is currently the number-1 team in the ICC ODI rankings. India has maintained its dominance in the ICC ODI rankings for some time now. The current rating of the team is 119 and it is far ahead of the other teams. Before the Champions Trophy 2025, the Indian team is playing a three-match ODI series against England, in which the team has won the series 2-0 by registering brilliant victories in the first two matches.

The Australian team, which won the 2023 ODI World Cup, is currently ranked second in the ICC ODI rankings, with a rating of 113. There is a difference of 7 points in the rating between India and Australia. Australia won the 2006 and 2009 Champions Trophy. The Australian team will enter the field with the intention of winning this trophy for the third time in the Champions Trophy 2025.

Pakistan is currently at third place in the ICC ODI rankings. The team’s rating is 107. Pakistan is hosting the Champions Trophy 2025. In such a situation, the team can get the advantage of home conditions. Pakistan will have to play matches against India, Bangladesh and New Zealand in the group stage. The Pakistani team can give tough competition to the other teams.

New Zealand is currently at the fourth position in the ICC ODI rankings and its rating is 104. The New Zealand team is currently playing a tri-series in Pakistan. The team’s morale is high after winning matches against Pakistan and South Africa and it can give a tough challenge to the other teams in the Champions Trophy.

Also Read: Champions Trophy 2025: It’s Virat Kohli Vs Pakistan! Why Virat Kohli Is A Threat To Pakistan?

South Africa is currently at the fifth position in the ODI rankings, with a rating of 101. South Africa is currently participating in the ongoing tri-series in Pakistan. However, before this big tournament, the African team has the challenge of injured players. Many star players of the team have been ruled out of this tournament due to injuries.

The England team participating in the Champions Trophy 2025 is currently at number seven in the ICC ODI rankings. England’s current ranking is 92. However, before this tournament, the England team has faced continuous defeats. After losing the T20 series against India, they have also lost the three-match ODI series.

The Afghanistan team will participate in the ICC Champions Trophy for the first time. In the ICC ODI rankings, the Afghan team is at number eight with 86 points. The Afghanistan team, full of great players like Mohammad Nabi, Rashid Khan and Rahmullah Gurbaz, has consistently performed brilliantly in the last few years. The Afghan team, which is in great form, is now ready to make a splash in the Champions Trophy as well.

The Bangladesh team participating in the Champions Trophy is not among the top-8 teams in the ICC ODI rankings. Bangladesh is currently ranked 9th in the ODI rankings and its rating is 81. For some time now, the performance of the Bangladesh team has not been up to expectations. Despite having experienced players like Shakib Al Hasan, Liton Das and Mushfiqur Rahim, the team is lagging behind in important matches.

Also Read: India Vs England: You Won’t Believe Who Dominates Ahmedabad With Runs – India’s Secret Weapon Revealed",2025-02-11T12:16:22+00:00,https://news24online.com/sports/champions-trophy-2025-surprising-odi-rankings-revealed-one-shocking-team-out-of-the-top-8/470516/,d7ff5c1c60be44709802479512090785
"HP Inc. Names Songyee Yoon to Board of Directors

Yoon is the founder and managing partner of Principal Venture Partners and former president for NCSoft Corporation.",2025-02-11T12:01:14+00:00,https://www.inkworldmagazine.com/contents/view_breaking-news/2025-02-11/hp-inc-names-songyee-yoon-to-board-of-directors/70748,a315490f39764696826cdf2545b7304d
"Commenting on the Financial Performance, Bhavesh P Sheth, Director of Fiberweb (India) Ltd. said, ""Our strong financial performance reflects the effectiveness of our strategic initiatives and operational efficiency. A 167% YoY growth in net profit for 9M FY25 underscores our ability to scale sustainably while maintaining robust margins. Several key factors have contributed to this growth, including increased demand for non-woven fabrics across diverse industries, improved product mix, and enhanced operational efficiencies. Our expansion into Spunlace Fabrics with biodegradable materials is a step towards future-ready innovation, backed by a Rs.200 Cr fundraise.

Additionally, the reaffirmation of our credit rating highlights our financial stability and the confidence of our stakeholders. Our ability to optimize raw material sourcing, expand into high-margin segments, and leverage economies of scale has played a crucial role in strengthening profitability.

Looking ahead, we remain committed to leveraging our strengths in innovation, operational excellence, and market insights to drive sustainable growth. With a sharp focus on expanding our product offerings and capitalizing on industry tailwinds, we are confident that our strategic initiatives will continue to create long-term value and solidify our position as a leading player in the non-woven fabrics industry.""

Disclaimer: This post has been auto-published from an agency feed without any modifications to the text and has not been reviewed by an editor",2025-02-11T12:17:11+00:00,https://www.lokmattimes.com/business/fiberweb-india-limited-delivers-stellar-167-percent-yoy-growth-in-9m-fy25-net-profit/,555a1116090a4d74bcbb153183fc5e25
"Rs. 25 crore to be provided to HPKVN to complete construction of buildings: CM

Chief Minister Thakur Sukhvinder Singh Sukhu today chaired a meeting of the Himachal Pradesh Kaushal Vikas Nigam (HPKVN) and emphasized the need for skill development to enhance employment and self-employment opportunities for the youth. He directed HPKVN to plan and implement training programmes aligned with market demand to improve employability and support small-scale business start-ups.

The Chief Minister said that the state government will allocate Rs. 25 crore to HPKVN to complete the ongoing construction of eight buildings, with a target for completion by June 2025. He emphasized the need for their optimum utilization and directed that nearby HPKVN buildings be handed over to the technical education department for training of the youth. Additionally, the HPKVN has funded the upgradation of equipments across 67 Industrial Training Institutes (ITIs) in the state, benefiting students.

Sh. Sukhu stated that from 1st January, 2023 to date, 38,713 youth have been enrolled in various HPKVN schemes and projects. Of these, 38,572 have received training certificates and 8,630 have secured placements. To enhance efficiency, he directed officers to explore the possibility of transferring HPKVN’s administrative control to the Director of Technical Education.

Rural Development and Panchayati Raj Minister Anirudh Singh, Technical Education Minister Rajesh Dharmani, Chief Secretary Prabodh Saxena, Principal Secretary Devesh Kumar, Secretary to Chief Minister Rakesh Kanwar, Secretaries Sandeep Kadam and Rakhil Kahlon, Director Digital Technologies and Governance Dr. Nipun Jindal, Managing Director HPKVN Gandharva Rathore and senior officers were present in the Meeting.",2025-02-11T12:18:07+00:00,http://himachalpr.gov.in/OneNews.aspx?Language=1&ID=38553,5f4dfae2789543d2a02616136b793347
"BACOLOD CITY — The Bacolod Golf Club is on the brink of making history as the first senior team to win the PAL Interclub title while competing in the Founders Division.

As top teams across the country struggled, the host club seized the opportunity, building a 10-point lead after an impressive 141-point performance at the Negros Occidental Golf and Country Club on Tuesday. This follows their solid 148-point showing at their home course on Monday, giving Bacolod 289 points.

The competition in the championship flight remains tight, with Canlubang trailing at 279 points, just three points ahead of Manila Southwoods. Cebu Country Club (CCC) and Luisita are tied at 274, while Del Monte is close behind at 273.

With Bacolod set to join the championship flight at its home course on Wednesday, an intense battle among the six clubs is expected.

Aguinaldo and Cebu Country Club have both claimed the overall title while competing in the men’s regular Founders Division.

Bacolod signaled its intent early on Monday, led by Julius Susarno’s 58 points. The four-point performance served as a clear warning that another similar effort from any of the players would push the club up to the championship division.

However, that’s the least of Bacolod’s worries, as the club appears determined to go all the way.

Armando Eso spearheaded Bacolod’s charge with 50 points, receiving strong support from Calixto de Leon and Woo Sung Seo, who carded 47 and 44, respectively.

While Bacolod made its move, Canlubang and the other contenders were locked in battle at Bacolod Golf Club. Abe Rosal was one of four players to score in the 50s, with his 52 points bolstering Canlubang’s efforts.

With Abraham Avena and Rolly Viray adding 46 and 44, respectively, Canlubang tallied 142, a score bettered by Manila Southwoods and Luisita.

Southwoods collected 144 points from Theody Pascual (51), Don Breganza (48), and Joseph Tambunting (45) to move up to third.

Luisita Golf Club came through with the best team score — 145 points — to climb to a share of fourth place with Cebu Country Club.

Jingy Tuason led Luisita with 50 points followed by Ferdie Barbosa and Marty Ilagan with 49 and 46, respectively.

CCC settled for 138 points through Jay Yuvallos (48), Eric Deen (47), and On Kyu Ok 43.

The 76th staging of the PAL Interclub is supported by Platinum sponsors PRIMAX Broadcasting Network and Asian Journal.

Mastercard is a gold sponsor while RMN is a silver sponsor.

ABS-CBN Global is joining as a bronze sponsor while VISA, Philippine National Bank, SM Bacolod, Tanduay and Asia Brewery are minor sponsors. Citadines is a hotel partner.",2025-02-11T12:08:23+00:00,https://www.bworldonline.com/sports/2025/02/11/652646/bacolod-golf-club-steals-pal-interclub-spotlight/,d450040fdffc47d9b0ec025c059f73ef
"There is a strong line-up of bands competing to became Scottish Champions in Perth next month as well as book their places in London, Cheltenham and Linz.

There will be 52 bands competing for Scottish Championship titles next month after the Scottish Brass Band Association announced its list of bands for the weekend of competition at Perth Concert Hall on the 8th & 9th March.

2025 marks the 130th anniversary of SBBA with the Scottish Championships itself first taking place in 1895.

Saturday 8th March will open with the Second Section followed by the Third and First, whilst the following day the running order starts with the Fourth Section followed by the non-contesting Section 4b before the Championship Section.

The defending Scottish Champion is the cooperation band, the whilst the band crowned 2025 winner will be invited to represent the nation at the 2026 European Championships in Linz.

Two bands will be invited to compete at the National Final at the Royal Albert Hall. Two bands in each of the other sections will also be invited to compete at the Cheltenham National Finals in September.",2025-02-11T12:00:00+00:00,https://www.4barsrest.com/news/61821/52-bands-to-take-to-the-stage-in-perth-for-scottish-championships,0884c386b21d4d4e9e600261f6895c5c
"O’Sullivan was riding Wee Charlie for Gerard O’Leary last Thursday and was one of three fallers at the final fence in the two-mile Racing Again February 20th Handicap Chase, with two other runners badly hampered and unseating their riders.

The rest of the meeting was abandoned after the second race as the air ambulance arrived to take O’Sullivan to hospital, and it was later confirmed that he was being treated in the intensive care unit at Cork University Hospital.

He remains there and a Tuesday morning update on X from Dr Jennifer Pugh, chief medical officer of the Irish Horseracing Regulatory Board, said: “Michael continues to receive the best of care in the intensive care unit at Cork University Hospital.

“Michael’s family remain overwhelmed by the support and well wishes they have received over the last number of days.”

O’Sullivan shot to prominence in 2023 when winning the Supreme Novices’ Hurdle at Cheltenham aboard Marine Nationale, after also tasting Grade One glory with Barry Connell’s charge at Fairyhouse.

He had another winner at Cheltenham that year, making it an opening-day double when taking the Fred Winter with Jazzy Matty for Gordon Elliott, while the Connell-trained and owned Good Land was a Grade One scorer under O’Sullivan at the 2023 Dublin Racing Festival.",2025-02-11T11:50:00+00:00,https://www.northwaleschronicle.co.uk/sport/national/24926217.michael-osullivan-receiving-best-care-thurles-fall/,6d718435709a4ed2aaf18b36e0231138
